object-id,district,rc-area,timeperiod,total-tender-awarded-value,erosion-tenders-awarded-value,sopd-tenders-awarded-value,sdrf-sanctions-awarded-value,sdrf-tenders-awarded-value,ridf-tenders-awarded-value,ltif-tenders-awarded-value,cidf-tenders-awarded-value,restoration-measures-tenders-awarded-value,immediate-measures-tenders-awarded-value,others-tenders-awarded-value,repair-and-restoration-tenders-awarded-value,total-animal-washed-away,total-animal-affected,population-affected-total,crop-area,male-camp,female-camp,children-camp,total-house-fully-damaged,human-live-lost,human-live-lost-children,human-live-lost-female,human-live-lost-male,embankments-affected,roads,bridge,embankment-breached,max-rain,mean-rain,sum-rain,mean-ndvi,mean-ndbi,count,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,riverlevel-mean,riverlevel-min,riverlevel-max,total-expenditure-value,sdrf-expenditure-value,immediate-measures-expenditure-value,others-expenditure-value,repair-and-restoration-expenditure-value,relief-camps,relief-centers,relief-inmates,relief-camp-inmates,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,water,trees,flooded-vegetation,crops,built-area,bare-ground,clouds,rangeland,schools-count,health-centres-count,rail-length,rail-count,road-length,mean-cn,elevation-mean,slope-mean,revenue-ci,dtname,dtcode11,net-sown-area-in-hac,avg-electricity,avg-tele,rc-piped-hhds-pct,rc-nosanitation-hhds-pct,total-hhd,distance-from-river,drainage-density,exposure,flood-hazard,flood-hazard-float,government-response,financial-year,vulnerability,efficiency,total-tender-awarded-value-fy-cumsum,sdrf-sanctions-awarded-value-fy-cumsum,sdrf-tenders-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,topsis-score,risk-score,total-infrastructure-damage,total-female-population
18-323-00226,NALBARI,128,2025_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.22,25.16,0.545671,-0.161873,0.0,0.381095,0.000762,0.2,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,6296.0,6576.0,174971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309,19,9708.0,3.0,97059.0,78.789062,51.0,85.0,Nalbari,NALBARI,18-323,6510.464,12.2,2.0,21.37,15.94,42167.0,2259.639041,0.000673,1,1,-0.432146,5,2025-2026,1,1.0,2767950.0,0.0,0.0,0.0,0.0,2767950.0,0.190568,2,0.0,162.571838
18-323-00225,NALBARI,82,2025_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.2,15.3,0.564784,-0.182148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,7212.0,7772.0,145270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174,21,0.0,0.0,38983.0,77.899525,50.0,85.0,Barbhag,NALBARI,18-323,2233.77,14.3,3.0,12.87,9.57,36827.0,1423.501614,0.000676,1,1,-1.072138,5,2025-2026,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190568,2,0.0,134.975573
18-323-00223,NALBARI,149,2025_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.18,24.79,0.550441,-0.14149,0.0,1.256229,0.002512,0.2,167.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,2520.0,2747.0,114717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310,35,0.0,0.0,49179.0,77.996253,45.0,83.0,PachimNalbari,NALBARI,18-323,5785.0,10.1,2.0,11.76,9.94,38551.0,3954.677311,0.000663,1,1,-0.435371,5,2025-2026,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190568,2,0.0,106.587683
18-322-00221,KAMRUP METRO,125,2025_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.25,27.98,0.331122,-0.027749,0.0,6.414715,0.027448,0.43,1531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,1826.0,2004.0,63971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,7,16698.0,11.0,26806.0,88.442806,165.0,87.0,Chandrapur,KAMRUP METRO,18-322,496.61,10.2,2.0,10.71,21.4,8626.0,3109.103976,0.000404,1,1,-0.348689,5,2025-2026,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190568,2,0.0,58.160684
18-322-00220,KAMRUP METRO,493,2025_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.23,103.59,0.372976,-0.085161,0.0,1.895498,0.006062,0.32,1337.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,4301.0,4827.0,200825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307,42,36714.0,44.0,279888.0,79.30934,142.0,88.0,Sonapur,KAMRUP METRO,18-322,1812.38,8.8,3.0,8.45,10.01,42752.0,4471.14534,0.000469,1,1,-0.359312,5,2025-2026,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190568,2,0.0,182.584598
18-323-00230,NALBARI,19,2025_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.18,2.46,0.500456,-0.129583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,446.0,477.0,11140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,1,0.0,0.0,18761.0,77.190616,50.0,85.0,Baganpara (Pt),NALBARI,18-323,106.0,6.0,2.0,0.0,55.45,101.0,933.986558,0.00067,1,1,-1.133765,5,2025-2026,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190568,2,0.0,10.350574
18-301-00274,DHUBRI,77,2025_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.44,30.24,0.402028,-0.053792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,653.0,1121.0,24595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,1,0.0,0.0,41961.0,97.338663,37.0,81.0,Gossaigaon (Pt),DHUBRI,18-301,5013.22,6.7,2.0,1.02,5.82,20470.0,2404.517193,0.000665,1,1,-0.282967,1,2025-2026,1,1.0,0.0,1028571.428571,0.0,0.0,0.0,0.0,0.0,1,0.0,23.097588
18-316-00188,CACHAR,754,2025_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,548.59,0.612045,-0.116241,0.0,1.822204,0.009111,0.5,3043.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,23300.0,36647.0,504891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680,37,30141.0,8.0,155735.0,76.130744,60.0,88.0,Lakhipur,CACHAR,18-316,19055.47,10.6,2.0,4.29,21.17,66953.0,2606.61951,0.000504,3,5,1.217977,4,2025-2026,4,0.796743,9999895.0,0.0,0.0,0.0,0.0,9999895.0,0.833983,5,0.0,474.151837
18-311-00166,SIVASAGAR,388,2025_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,284.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.74,0.71,250.76,0.423744,-0.215922,0.0,9.494999,0.047475,0.5,8302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.93,14675.0,17656.0,187888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504,36,19463.0,7.0,227656.0,81.731341,91.0,84.0,Sibsagar,SIVASAGAR,18-311,13807.62,10.8,2.0,4.31,4.17,54089.0,1744.65077,0.000613,2,5,1.21222,5,2025-2026,4,0.809088,0.0,0.0,0.0,0.0,0.0,0.0,0.791891,5,1.0,174.573487
18-316-00185,CACHAR,838,2025_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65,485.24,0.555457,-0.125146,0.0,4.168228,0.020841,0.5,7730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,47995.0,76174.0,765100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064,71,42280.0,18.0,394329.0,79.712572,68.0,87.0,Silchar,CACHAR,18-316,20596.63,10.1,3.0,8.53,10.35,182028.0,3479.873117,0.000509,5,4,1.128228,4,2025-2026,4,0.842001,8056016.0,0.0,0.0,0.0,0.0,8056016.0,0.765324,5,0.0,718.518593
18-758-00257,SOUTH SALMARA MANCACHAR,249,2025_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.9,199.76,0.302777,-0.248859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,24971.0,55963.0,374086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568,34,0.0,0.0,45164.0,99.248928,26.0,80.0,Mankachar,SOUTH SALMARA MANCACHAR,18-758,8639.65,10.4,2.0,6.53,24.68,152459.0,1193.338972,0.000541,4,4,0.496728,5,2025-2026,4,0.829777,0.0,0.0,0.0,0.0,0.0,0.0,0.758938,5,0.0,355.044408
18-311-00165,SIVASAGAR,478,2025_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5982.0,617.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.68,294.78,0.524761,-0.193805,0.0,18.723625,0.107668,0.58,23243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,7871.0,9641.0,199665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511,27,14579.0,4.0,158264.0,85.604212,94.0,84.0,Dimow,SIVASAGAR,18-311,12222.63595,9.5,3.0,0.75,8.79,38511.0,3565.515525,0.000671,1,5,1.562474,5,2025-2026,5,0.749022,0.0,0.0,0.0,0.0,0.0,0.0,0.757742,5,0.0,185.51592
18-755-00248,CHARAIDEO,294,2025_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.0,1154.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.67,0.57,151.98,0.635369,-0.278967,0.0,18.918593,0.097494,0.52,12953.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.93,7060.0,8673.0,168227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321,21,12739.0,4.0,159821.0,77.652534,102.0,84.0,Mahmora,CHARAIDEO,18-755,13418.18,8.4,2.0,1.04,18.16,29525.0,6029.045815,0.000666,1,5,1.151198,5,2025-2026,5,0.776474,0.0,0.0,0.0,0.0,0.0,0.0,0.757742,5,4.0,156.305746
18-307-00146,LAKHIMPUR,462,2025_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.91,0.9,379.12,0.521054,-0.161957,0.0,0.124971,0.000625,0.5,130.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,6192.0,10395.0,121450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682,26,0.0,0.0,78320.0,88.248861,92.0,84.0,Dhakuakhana (Pt-I),LAKHIMPUR,18-307,17938.65,8.4,2.0,2.69,26.34,32212.0,1258.71818,0.000629,1,5,1.307708,5,2025-2026,4,0.813716,0.0,0.0,0.0,0.0,0.0,0.0,0.745178,5,1.0,114.055788
18-310-00158,DIBRUGARH,723,2025_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.64,425.8,0.324403,-0.20403,0.0,5.514682,0.034496,0.63,11276.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,10802.0,14832.0,192335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332,25,40385.0,17.0,168223.0,114.595873,100.0,73.0,Dibrugarh West,DIBRUGARH,18-310,10809.98,9.3,2.0,1.44,14.53,40014.0,4338.84905,0.000635,1,5,1.439535,5,2025-2026,4,0.794517,0.0,0.0,0.0,0.0,0.0,0.0,0.745178,5,0.0,180.625112
18-310-00162,DIBRUGARH,395,2025_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,1536.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.62,225.52,0.497732,-0.283941,0.0,14.56174,0.100443,0.69,17908.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.94,8214.0,11247.0,183725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421,32,14240.0,4.0,292156.0,78.305782,102.0,83.0,Moran,DIBRUGARH,18-310,12660.087,9.2,2.0,2.93,21.81,41530.0,17245.951102,0.000618,1,5,1.25027,5,2025-2026,4,0.791422,0.0,0.0,0.0,0.0,0.0,0.0,0.745178,5,0.0,172.539313
18-316-00187,CACHAR,1000,2025_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.56,502.84,0.64428,-0.134019,0.0,1.087358,0.005437,0.5,2401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,20505.0,32677.0,381905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699,38,0.0,0.0,168145.0,73.842763,113.0,88.0,Sonai,CACHAR,18-316,13611.22,7.0,2.0,1.76,9.74,82639.0,2910.853119,0.000456,3,4,0.641763,5,2025-2026,4,0.804768,0.0,0.0,0.0,0.0,0.0,0.0,0.729604,5,0.0,358.653566
18-308-00151,DHEMAJI,746,2025_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5754.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.91,0.63,429.09,0.522937,-0.113834,0.0,0.836722,0.004184,0.5,1413.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.93,14167.0,25636.0,280890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739,27,50940.0,50.0,177743.0,83.3287,108.0,82.0,Sissibargaon,DHEMAJI,18-308,36596.08,8.5,2.0,2.25,19.15,68758.0,1954.567429,0.000598,2,4,1.118311,5,2025-2026,5,0.765031,0.0,0.0,0.0,0.0,0.0,0.0,0.710488,5,4.0,260.984984
18-307-00142,LAKHIMPUR,407,2025_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4033.0,393.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.19,0.87,316.68,0.491258,-0.183954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.95,16045.0,27504.0,266012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464,25,21655.0,10.0,150250.0,85.025477,95.0,83.0,Bihpuria,LAKHIMPUR,18-307,9048.42503,9.4,2.0,5.17,11.92,56815.0,2433.122387,0.00062,2,4,0.681359,5,2025-2026,5,0.775263,0.0,0.0,0.0,0.0,0.0,0.0,0.710488,5,1.0,252.471552
18-300-00101,KOKRAJHAR,1069,2025_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1567.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,1.44,0.85,826.13,0.541936,-0.148529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.94,19980.0,34445.0,325547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759,49,25232.0,9.0,197887.0,76.369986,79.0,84.0,Gossaigaon (Pt),KOKRAJHAR,18-300,32583.05,6.1,2.0,0.95,20.16,62460.0,1718.766638,0.000542,2,4,0.666331,5,2025-2026,5,0.704103,0.0,0.0,0.0,0.0,0.0,0.0,0.710488,5,29.0,305.726797
18-317-00189,KARIMGANJ,178,2025_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.76,118.21,0.500692,-0.134445,0.0,9.527733,0.047639,0.5,3758.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,20970.0,38610.0,347434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550,14,26535.0,13.0,147537.0,78.732063,19.0,85.0,Karimganj,KARIMGANJ,18-317,19088.92,12.7,3.0,12.7,10.86,100145.0,1479.776093,0.000641,3,5,1.389346,5,2025-2026,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.706201,5,0.0,329.749038
18-310-00164,DIBRUGARH,464,2025_08,5147737.08,0.0,5147737.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5147737.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.35,148.09,0.587839,-0.262266,0.0,8.1537,0.048216,0.59,10112.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,16496.0,22604.0,252890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344,28,23175.0,8.0,211452.0,77.290653,143.0,84.0,Naharkatiya,DIBRUGARH,18-310,12242.01,10.1,2.0,1.33,18.45,42024.0,8114.761697,0.000555,2,4,0.604264,4,2025-2026,5,0.7842,17606178.78,0.0,0.0,0.0,0.0,0.0,0.702769,5,0.0,237.493356
18-310-00159,DIBRUGARH,393,2025_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.42,150.89,0.484536,-0.245577,0.0,3.639167,0.023064,0.63,4098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,14628.0,20248.0,249639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327,8,21282.0,9.0,157076.0,112.241938,107.0,74.0,Dibrugarh East,DIBRUGARH,18-310,12783.38,11.3,2.0,4.84,9.61,85535.0,5456.201299,0.000665,2,4,0.97371,5,2025-2026,4,0.807572,0.0,0.0,0.0,0.0,0.0,0.0,0.693425,5,0.0,234.440286
18-317-00193,KARIMGANJ,575,2025_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.55,281.1,0.56009,-0.223082,0.0,3.249999,0.01625,0.5,4125.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,22032.0,40273.0,362206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836,30,21431.0,7.0,116991.0,80.732143,54.0,87.0,RamkrishnaNagar,KARIMGANJ,18-317,9473.47,7.5,2.0,2.25,19.3,45665.0,9310.758028,0.000442,2,4,0.614842,5,2025-2026,4,0.829918,0.0,0.0,0.0,0.0,0.0,0.0,0.693425,5,0.0,340.153895
18-307-00145,LAKHIMPUR,616,2025_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.83,463.39,0.522273,-0.178392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,18078.0,30234.0,267256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681,21,19174.0,11.0,90159.0,86.768089,91.0,83.0,North Lakhimpur,LAKHIMPUR,18-307,11189.82,8.9,3.0,3.59,13.14,56648.0,2101.374679,0.00065,2,4,0.712493,5,2025-2026,4,0.808525,0.0,0.0,0.0,0.0,0.0,0.0,0.693425,5,0.0,253.65223
18-317-00191,KARIMGANJ,280,2025_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.73,181.86,0.439811,-0.134262,0.0,10.296655,0.051483,0.5,6386.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,16275.0,29695.0,271079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700,11,21846.0,7.0,92779.0,78.790238,26.0,86.0,Nilambazar,KARIMGANJ,18-317,2406.05595,8.9,2.0,2.95,13.43,36145.0,2729.693401,0.000574,2,5,1.131344,5,2025-2026,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684072,5,0.0,254.57496
18-308-00150,DHEMAJI,396,2025_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1626.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.91,0.73,262.7,0.570863,-0.105159,0.0,0.003346,1.7e-05,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.93,7455.0,13448.0,147457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583,18,20773.0,6.0,115561.0,78.462955,103.0,85.0,Dhemaji,DHEMAJI,18-308,10916.8151,8.1,2.0,4.02,17.06,41338.0,1902.571039,0.000578,1,4,0.804467,5,2025-2026,5,0.750228,6504912.0,0.0,0.0,0.0,0.0,6504912.0,0.672573,5,8.0,137.007593
18-307-00144,LAKHIMPUR,523,2025_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6679.0,165.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,1.09,520.73,0.563639,-0.144774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,4188.0,7052.0,110288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367,13,29466.0,6.0,140234.0,83.274025,112.0,83.0,Kadam,LAKHIMPUR,18-307,18568.191,8.6,2.0,3.41,17.45,33016.0,4184.558356,0.000549,1,4,0.798929,5,2025-2026,5,0.751915,0.0,0.0,0.0,0.0,0.0,0.0,0.672573,5,0.0,104.67416
18-307-00143,LAKHIMPUR,330,2025_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,1.11,333.64,0.519048,-0.169092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,10137.0,16936.0,166060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377,13,14103.0,3.0,80243.0,80.294799,108.0,84.0,Naobaicha,LAKHIMPUR,18-307,11977.515,7.8,2.0,1.17,10.63,30468.0,1929.472875,0.000581,1,4,0.815587,5,2025-2026,5,0.733363,0.0,0.0,0.0,0.0,0.0,0.0,0.672573,5,0.0,157.607273
18-310-00160,DIBRUGARH,658,2025_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.33,199.5,0.248722,-0.319346,0.0,3.137033,0.022407,0.71,6680.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,8470.0,11994.0,181050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275,30,16892.0,7.0,157933.0,107.591984,112.0,71.0,Chabua,DIBRUGARH,18-310,16137.29,9.6,2.0,8.16,8.83,32608.0,2663.323552,0.000651,1,4,0.659775,5,2025-2026,4,0.843967,0.0,0.0,0.0,0.0,0.0,0.0,0.656579,4,0.0,170.027174
