object-id,district,rc-area,timeperiod,total-tender-awarded-value,erosion-tenders-awarded-value,sdrf-sanctions-awarded-value,sdrf-tenders-awarded-value,restoration-measures-tenders-awarded-value,immediate-measures-tenders-awarded-value,others-tenders-awarded-value,repair-and-restoration-tenders-awarded-value,population-affected-total,crop-area,male-camp,female-camp,children-camp,human-live-lost,human-live-lost-children,human-live-lost-female,human-live-lost-male,embankments-affected,roads,bridge,embankment-breached,max-rain,mean-rain,sum-rain,mean-ndvi,mean-ndbi,count,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,riverlevel-mean,riverlevel-min,riverlevel-max,relief-camps,relief-centers,relief-inmates,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,water,trees,flooded-vegetation,crops,built-area,bare-ground,clouds,rangeland,schools-count,health-centres-count,rail-length,rail-count,road-length,mean-cn,elevation-mean,slope-mean,revenue-ci,dtname,net-sown-area-in-hac,avg-electricity,rc-piped-hhds-pct,rc-nosanitation-hhds-pct,total-hhd,distance-from-river,drainage-density,exposure,flood-hazard,flood-hazard-float,government-response,financial-year,vulnerability,efficiency,total-tender-awarded-value-fy-cumsum,sdrf-sanctions-awarded-value-fy-cumsum,sdrf-tenders-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,topsis-score,risk-score,total-infrastructure-damage,total-female-population
18-319-00199,BONGAIGAON,297,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.07,0.06,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,5603,10298,137632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,17,23304,44,113426,130.99,54,76,Boitamari,BONGAIGAON,7960.97,8.0,0.55,19.08,32108,1675.04,0.0,1,1,-0.27,5,2025-2026,5,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.32,1,0,130.63
18-326-00247,UDALGURI,325,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.01,0.48,-0.08,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,6253,10042,130456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292,1,14180,7,91344,78.21,117,86,Mazbat,UDALGURI,13979.21,7.2,0.45,23.48,31009,862.17,0.0,1,1,-0.32,5,2025-2026,5,0.73,0.0,135488.89,0.0,0.0,0.0,0.0,0.32,1,0,123.82
18-305-00133,NAGAON,248,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.34,-0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,16910,30513,462696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609,42,18951,4,90979,85.77,60,84,Dhing,NAGAON,8468.21,12.4,8.57,20.68,102995,5590.91,0.0,3,2,-0.12,5,2025-2026,1,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.32,1,0,434.53
18-317-00189,KARIMGANJ,178,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.5,-0.13,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,20970,38610,347434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550,14,26535,13,147537,78.73,19,85,Karimganj,KARIMGANJ,19088.92,12.7,12.7,10.86,100145,1479.78,0.0,3,2,0.0,5,2025-2026,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,1,0,329.75
18-321-00210,KAMRUP,250,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.56,-0.17,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,7876,10582,212769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453,39,15085,5,202688,77.11,59,86,Kamalpur,KAMRUP,7857.5,11.3,7.22,6.64,60834,1553.35,0.0,2,2,-0.15,5,2025-2026,2,0.96,0.0,329076.92,0.0,0.0,0.0,0.0,0.31,1,0,197.69
18-316-00185,CACHAR,838,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.56,-0.13,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,47995,76174,765100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064,71,42280,18,394329,79.71,68,87,Silchar,CACHAR,20596.63,10.1,8.53,10.35,182028,3479.87,0.0,5,1,-0.46,4,2025-2026,3,0.84,27855780.0,201844.71,0.0,0.0,0.0,27855780.0,0.31,1,0,718.52
18-316-00187,CACHAR,1000,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.64,-0.13,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,20505,32677,381905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699,38,0,0,168145,73.84,113,88,Sonai,CACHAR,13611.22,7.0,1.76,9.74,82639,2910.85,0.0,3,1,-0.65,5,2025-2026,4,0.8,0.0,201844.71,0.0,0.0,0.0,0.0,0.31,1,0,358.65
18-756-00249,BISWANATH,1042,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.63,-0.24,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,23301,37204,403472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605,38,38820,10,269209,92.37,92,82,Biswanath,BISWANATH,22775.07,9.4,2.96,14.83,96019,1611.35,0.0,3,1,-0.28,5,2025-2026,4,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.31,1,0,374.88
18-305-00131,NAGAON,342,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.04,0.65,-0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,20581,36851,404898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363,26,26633,4,185471,77.08,85,88,Samaguri,NAGAON,9857.24,10.4,7.39,21.99,57721,2959.78,0.0,3,1,-0.29,5,2025-2026,4,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.31,1,0,380.25
18-326-00246,UDALGURI,569,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.01,0.41,-0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,14596,23023,259059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,1,21736,7,146348,77.04,126,85,Udalguri,UDALGURI,21173.2,7.4,3.51,17.15,51775,1426.14,0.0,2,1,-0.5,3,2025-2026,5,0.72,64146802.0,135488.89,0.0,0.0,0.0,64146802.0,0.3,1,0,245.87
18-816-00261,TAMULPUR,549,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.56,-0.12,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,15636,21050,301114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501,31,0,0,179411,77.19,100,86,Tamulpur,TAMULPUR,22831.5,9.5,3.41,16.02,64625,914.9,0.0,2,1,-0.39,3,2025-2026,5,0.77,45619102.01,0.0,0.0,0.0,3499869.0,42119233.01,0.3,1,0,285.79
18-317-00191,KARIMGANJ,280,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.44,-0.13,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,16275,29695,271079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700,11,21846,7,92779,78.79,26,86,Nilambazar,KARIMGANJ,2406.06,8.9,2.95,13.43,36145,2729.69,0.0,2,2,-0.23,5,2025-2026,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1,0,254.57
18-758-00256,SOUTH SALMARA MANCACHAR,435,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.06,-0.38,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,1931,4654,191438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813,35,0,0,33773,171.15,26,71,South Salmara,SOUTH SALMARA MANCACHAR,8779.96,2.9,0.61,31.49,50079,568.27,0.0,2,2,-0.04,5,2025-2026,1,1.0,0.0,201844.71,0.0,0.0,0.0,0.0,0.3,1,0,179.78
18-313-00172,GOLAGHAT,850,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.16,0.36,-0.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,13010,18620,222029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332,23,0,0,250087,96.25,79,81,Bokakhat,GOLAGHAT,3652.03,8.5,5.43,7.35,55490,2372.66,0.0,2,2,-0.23,5,2025-2026,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1,0,208.51
18-759-00255,WEST KARBI ANGLONG,3073,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.11,0.55,-0.21,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,26699,56407,376337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925,25,0,0,457481,74.59,483,89,Donka,WEST KARBI ANGLONG,48488.35,5.8,0.24,28.84,52339,4989.53,0.0,2,1,-0.64,5,2025-2026,4,0.81,0.0,410750.0,0.0,0.0,0.0,0.0,0.29,1,0,349.67
18-326-00245,UDALGURI,626,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.07,0.14,-0.09,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,12062,19021,256017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435,1,15133,5,117781,76.23,156,86,Harisinga,UDALGURI,13363.19,8.6,10.8,14.81,46268,1388.0,0.0,2,1,-0.82,5,2025-2026,4,0.83,0.0,135488.89,0.0,0.0,0.0,0.0,0.29,1,0,242.99
18-306-00138,SONITPUR,1000,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.46,0.54,-0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,18765,30097,309255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507,37,74326,20,207052,78.41,103,85,Chariduar,SONITPUR,10935.87,9.0,4.81,15.75,76862,1936.41,0.0,2,1,-0.43,5,2025-2026,4,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.29,1,0,287.34
18-317-00193,KARIMGANJ,575,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.56,-0.22,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,22032,40273,362206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836,30,21431,7,116991,80.73,54,87,RamkrishnaNagar,KARIMGANJ,9473.47,7.5,2.25,19.3,45665,9310.76,0.0,2,1,-0.7,5,2025-2026,4,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.29,1,0,340.15
18-302-00116,GOALPARA,541,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.25,-0.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,9459,21246,326474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689,43,14758,4,279904,94.93,60,86,Balijana,GOALPARA,13337.44,8.8,1.55,34.69,63483,2940.1,0.0,2,1,-0.37,5,2025-2026,4,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.29,1,0,309.86
18-313-00177,GOLAGHAT,900,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.44,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,13541,18765,263298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607,39,43912,15,349416,77.23,130,83,Sarupathar,GOLAGHAT,19931.59,7.2,3.22,22.87,53923,2606.39,0.0,2,1,-0.33,5,2025-2026,4,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.29,1,0,247.27
18-316-00188,CACHAR,754,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.61,-0.12,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,23300,36647,504891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680,37,30141,8,155735,76.13,60,88,Lakhipur,CACHAR,19055.47,10.6,4.29,21.17,66953,2606.62,0.0,3,1,-0.48,4,2025-2026,4,0.8,9999895.0,201844.71,0.0,0.0,0.0,9999895.0,0.29,1,0,474.15
18-320-00203,CHIRANG,13,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.53,-0.08,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,457,775,8507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,1,2574,1,16329,86.41,52,84,Kokrajhar (Pt),CHIRANG,316.2,9.4,0.38,6.62,2131,528.28,0.0,1,2,-0.11,5,2025-2026,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,1,0,7.99
18-313-00174,GOLAGHAT,323,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.26,0.43,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,9180,12271,155662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422,30,16744,4,175787,78.46,87,87,Dergaon,GOLAGHAT,11232.05,9.9,17.73,16.99,41347,5620.56,0.0,1,2,0.0,5,2025-2026,1,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.28,1,0,146.18
18-300-00102,KOKRAJHAR,159,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.51,-0.11,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,1233,2141,56190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328,21,21599,7,42518,78.19,45,84,Bhowraguri,KOKRAJHAR,2199.4,4.9,0.04,14.54,5047,1585.68,0.0,1,2,0.0,5,2025-2026,1,1.0,0.0,182075.0,0.0,0.0,0.0,0.0,0.28,1,0,52.77
18-321-00215,KAMRUP,115,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.48,-0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,7341,10242,113354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163,12,0,0,77524,97.63,41,86,Nagarbera,KAMRUP,585.16,9.2,0.02,2.32,9666,2203.04,0.0,1,2,-0.02,5,2025-2026,1,1.0,0.0,329076.92,0.0,0.0,0.0,0.0,0.28,1,0,105.32
18-321-00211,KAMRUP,413,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.48,-0.16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,2917,3913,74959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540,35,0,0,197651,104.27,48,77,Hajo,KAMRUP,17980.7,9.4,5.11,12.21,75300,971.51,0.0,1,2,-0.19,5,2025-2026,1,1.0,0.0,329076.92,0.0,0.0,0.0,0.0,0.28,1,0,69.65
18-320-00205,CHIRANG,716,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.63,-0.16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,7552,13626,126112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395,19,0,0,145979,75.62,146,84,Bengtal,CHIRANG,6694.71,7.4,0.61,19.12,23611,1222.63,0.0,1,1,-0.82,5,2025-2026,4,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.28,1,0,118.43
18-324-00231,BAKSA,460,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.66,-0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.96,5683,7580,177523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167,14,0,0,30637,78.62,70,85,Barnagar (Pt),BAKSA,5425.35,7.8,2.35,16.64,26053,784.88,0.0,1,1,-0.5,5,2025-2026,4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.28,1,0,170.26
18-324-00233,BAKSA,292,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.62,-0.16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.96,3759,5047,106808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,23,0,0,118337,75.92,81,86,Jalah (Pt),BAKSA,10554.42,7.2,0.16,7.92,20715,855.43,0.0,1,1,-0.41,5,2025-2026,4,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.28,1,0,102.44
18-305-00134,NAGAON,372,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.08,0.55,-0.23,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,13623,24477,484414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581,42,44986,14,308407,77.98,63,87,Nagaon,NAGAON,14352.44,12.3,10.03,10.46,106083,1959.55,0.0,3,2,-0.15,3,2025-2026,1,1.0,44951672.0,0.0,0.0,0.0,0.0,44951672.0,0.27,1,0,454.92
18-301-00114,DHUBRI,195,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.41,-0.13,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,929,2186,70717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268,12,25943,114,102854,94.89,39,85,Chapar (Pt),DHUBRI,9102.73,8.7,1.3,33.64,38168,2527.69,0.0,1,2,-0.17,4,2025-2026,1,1.0,0.0,1028571.43,0.0,0.0,0.0,0.0,0.26,1,0,66.41
18-318-00197,HAILAKANDI,742,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.6,-0.11,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,10532,20815,214760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861,36,40818,11,140387,74.71,94,89,Katlichara,HAILAKANDI,10524.34,7.4,4.54,18.08,57105,4761.21,0.0,2,1,-0.72,5,2025-2026,3,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1,0,199.54
18-321-00272,KAMRUP,393,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.01,0.49,-0.11,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,9672,13048,227250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337,43,17274,7,129786,102.6,63,74,Palasbari,KAMRUP,8712.6,9.2,9.25,14.5,53031,9734.81,0.0,2,1,-0.29,5,2025-2026,3,0.89,0.0,329076.92,0.0,0.0,0.0,0.0,0.25,1,0,211.15
18-322-00219,KAMRUP METRO,101,2025_12,8971380.0,0.0,0.0,0.0,0.0,0.0,8971380.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.01,0.4,-0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.91,28053,31744,578520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352,1,9914,7,256157,84.1,75,86,Guwahati,KAMRUP METRO,1981.63,19.5,18.01,6.48,257725,4493.98,0.0,5,1,-0.64,1,2025-2026,1,1.0,262752373.26,0.0,0.0,0.0,4635476.84,158219459.42,0.24,1,0,525.97
18-319-00201,BONGAIGAON,85,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.53,-0.06,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,4688,8499,60150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,5,6471,4,61332,84.92,48,85,Sidli (Pt-II),BONGAIGAON,2402.62,11.6,4.1,7.18,17926,1110.18,0.0,1,1,-0.32,5,2025-2026,3,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.24,1,0,57.09
18-324-00262,BAKSA,296,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.59,-0.13,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.96,7804,10409,171791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368,25,0,0,92322,76.9,82,85,Baksa,BAKSA,22426.09,11.4,6.96,15.52,46987,2041.98,0.0,1,1,-0.34,5,2025-2026,3,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.24,1,0,164.76
18-307-00144,LAKHIMPUR,523,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.56,-0.14,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,4188,7052,110288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367,13,29466,6,140234,83.27,112,83,Kadam,LAKHIMPUR,18568.19,8.6,3.41,17.45,33016,4184.56,0.0,1,1,-0.32,5,2025-2026,3,0.88,0.0,186857.14,0.0,0.0,0.0,0.0,0.24,1,0,104.67
18-304-00128,MORIGAON,390,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.71,-0.28,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,9619,18911,254875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392,34,15319,4,246349,86.06,73,83,Marigaon,MORIGAON,25282.22,8.8,3.63,19.01,48040,2235.58,0.0,2,1,-0.36,1,2025-2026,4,0.81,121724051.4,190000.0,0.0,0.0,0.0,47353897.62,0.23,1,0,241.9
18-322-00267,KAMRUP METRO,115,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.39,-0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.91,23511,26398,546893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415,2,26185,18,184088,109.5,74,77,North Guwahati (Pt),KAMRUP METRO,1748.76,9.8,8.67,8.55,18118,1261.59,0.0,3,1,-0.61,5,2025-2026,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,1,0,497.22
18-760-00280,MAJULI,322,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.35,-0.11,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,3155,3562,57786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382,12,0,0,33933,95.93,87,82,Ujani Majuli,MAJULI,5732.95,9.3,2.09,28.36,17201,1762.03,0.0,1,2,-0.06,1,2025-2026,2,0.94,0.0,27667500.0,0.0,0.0,0.0,0.0,0.23,1,0,54.27
18-316-00184,CACHAR,744,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.59,-0.19,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,16857,27304,334953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679,21,25543,16,170717,77.76,247,87,Katigora,CACHAR,5177.8,9.6,10.63,13.19,50685,3603.7,0.0,2,1,-0.98,5,2025-2026,2,0.95,0.0,201844.71,0.0,0.0,0.0,0.0,0.22,1,0,314.56
18-318-00196,HAILAKANDI,270,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.56,-0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,10597,21184,273516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791,20,19871,5,127438,75.63,40,87,Lala,HAILAKANDI,9511.68,9.9,2.23,27.39,37623,4495.01,0.0,2,1,-0.41,5,2025-2026,2,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.22,1,0,254.13
18-314-00275,KARBI ANGLONG,3303,2025_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.05,0.68,-0.24,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,15185,32252,298060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819,21,0,0,237582,73.79,414,89,Phuloni,KARBI ANGLONG,17872.63,6.0,1.21,24.76,38242,8141.68,0.0,2,1,-0.81,5,2025-2026,2,0.93,0.0,410750.0,0.0,0.0,0.0,0.0,0.22,1,0,276.94
